,360ONE,3MINDIA,AARTIIND,AAVAS,ABB,ABBOTINDIA,ABCAPITAL,ABFRL,ABREL,ABSLAMC,ACC,ACE,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,AFFLE,AIAENG,AJANTPHARM,AKZOINDIA,ALKEM,ALKYLAMINE,ALOKINDS,AMBER,AMBUJACEM,ANANDRATHI,ANANTRAJ,ANGELONE,APARINDS,APLAPOLLO,APLLTD,APOLLOHOSP,APOLLOTYRE,APTUS,ASAHIINDIA,ASHOKLEY,ASIANPAINT,ASTERDM,ASTRAL,ASTRAZEN,ATGL,ATUL,AUBANK,AUROPHARMA,AWL,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BALKRISIND,BALRAMCHIN,BANDHANBNK,BANKBARODA,BANKINDIA,BASF,BATAINDIA,BAYERCROP,BDL,BEL,BEML,BERGEPAINT,BHARATFORG,BHEL,BLS,BSE,DMART,MAHABANK,ENGINERSIN,ERIS,ESCORTS,ETERNAL,EXIDEIND,FACT,FEDERALBNK,FINCABLES,FINPIPE,FIVESTAR,FLUOROCHEM,FORCEMOT,FORTIS,FSL,GAIL,GESHIP,GICRE,GILLETTE,GLAND,GLAXO,GLENMARK,GMDCLTD,GMRAIRPORT,GODFRYPHLP,GODREJAGRO,GODREJCP,GODREJIND,GODREJPROP,GPIL,GRANULES,GRAPHITE,GRASIM,GRAVITA,GRSE,GSPL,GUJGASLTD,GVT&D,MEDANTA,NYKAA
ACC,0.21096129313278014,0.18070139709924274,0.37006535878188784,0.2042766270304113,0.3866885550809011,0.09632149451112999,0.4627452271674368,0.19252784429347286,0.3443388160014853,0.35605772727319374,1.0,0.32465087317868574,0.4465773331309174,0.6031094357993632,0.47862706610781675,0.7109092426641542,0.4792802553074089,0.2962551086496747,0.1015839205980168,0.133462269537842,0.18295671434664032,0.17702856932831293,0.21588449989985073,0.28041557201667466,0.24738585336049077,0.8256634258869672,0.12853818918749135,0.39374476659618884,0.2945631552619132,0.17727999128320301,0.25033212281840583,0.19383901015967253,0.17667249715008462,0.3211154150587178,0.22433301976700246,0.2024152390629594,0.39899888126622624,0.2299262689313411,0.18552100419931059,0.3385849525133365,0.08372644819258128,0.46774217159837944,0.2600502054457123,0.1853472518222262,0.188239624556978,0.42610013000682523,0.3419169647294217,0.23064643714337535,0.3394472984439557,0.14203813023093642,0.3109923237084695,0.26177411072017054,0.35602307514021536,0.37655646222956424,0.5551163679254566,0.41359865081278263,0.23791479860953654,0.2646529517286604,0.14231216083879103,0.2821067877286587,0.48855795619751824,0.35190585882266917,0.2604834214509319,0.3459787630998043,0.47376522853272657,0.3722954345711786,0.2438566772518085,0.11280848521996414,0.41946658370152157,0.38747560915810103,0.15841827854106613,0.29429803741968896,0.2324118897240386,0.3634055125184649,0.3153078866687709,0.3346161704264648,0.23903113896963252,0.2962221043646928,0.17653144665494983,0.25110705941761907,0.2148443270819425,0.1909964986845385,0.2378237423838005,0.4517180876078749,0.29829346215075603,0.29155599167393403,0.1227386460774896,0.11175234097309246,0.20672363510048553,0.25397616824940145,0.33785042570345597,0.4852642943498472,0.2452810950832932,0.30626434312178813,0.12788127341165215,0.18533370912904523,0.416005309625219,0.07826480161611714,0.2897355582724674,0.3412528224591594,0.44840372821317426,0.27990965848529364,0.27075724546094815,0.16543595748354822,0.3016708323275904,0.19129783615991872,0.23094284403357437,0.1904586227012629
ACE,0.1577684030381618,0.22148506122723938,0.28470658930757975,0.12004387606337363,0.3033729194647763,0.12483720164833713,0.3474486540375661,0.1500916048540899,0.2681251343851092,0.2860366813581693,0.32465087317868574,1.0,0.31105012465379167,0.27324699090533305,0.264290857832052,0.315601811165524,0.2650897614673327,0.3101180482113937,0.15536330300840687,0.09188311474258876,0.1881324812262506,0.14313771624993246,0.18975478502736826,0.24700276819163258,0.18661127164892455,0.30038501909090054,0.12487137575017654,0.36933459575175437,0.31626600798160803,0.1982932802467614,0.26894197548697013,0.19325562098500274,0.14337168910433315,0.27674534217085867,0.18074582832946773,0.23278123414280136,0.2801660012871711,0.11053189334238614,0.12056719646027673,0.23430878875640015,0.12029579590058014,0.26928656641847387,0.16301267975196024,0.12687922923039513,0.14463363764090512,0.2857887887661618,0.20746836872770455,0.20130388005972868,0.21162724905161348,0.19208853623739003,0.15400125459040526,0.18855215087904545,0.3234686012628767,0.27840878739320757,0.31837807884122427,0.3394621376994816,0.1942967421776868,0.20129255733080756,0.16236240921521716,0.2825852816011618,0.36802959421232867,0.34521179067853663,0.10787180121815455,0.25941337769408324,0.38949467460521764,0.3545296095934301,0.26952243710677926,0.08714251692856284,0.3993609997300115,0.3726257060770518,0.21345653202837608,0.2786251449790604,0.20770722805363412,0.3218068005985805,0.2526853793326758,0.2409819123579714,0.19709876605706889,0.2784459568877666,0.2036958200217555,0.27161694042096607,0.25283880880007004,0.16139485975807583,0.22721062562724262,0.3139913552406678,0.3023553756149935,0.32846219598660165,0.1462754605337984,0.14647076897518088,0.1801857494437238,0.24404091558848037,0.2970589497732541,0.3466137693890031,0.1488604203403563,0.27866357564019734,0.11603676820939075,0.1943023679877601,0.3040368131209989,0.07318437216615274,0.307341940135977,0.2937637168779646,0.21113979795969645,0.3160378238545262,0.30627729707802415,0.12524609410788654,0.24306498614580455,0.24424488869229657,0.17062122245601913,0.18411366473957436
ADANIENSOL,0.13191302640632813,0.15025228841032492,0.27377421924718187,0.17906046219046137,0.2795323695560343,0.0678931419876463,0.26108547444313457,0.11381864157724406,0.2748495199591743,0.2731177028958986,0.4465773331309174,0.31105012465379167,1.0,0.45867427199959593,0.6517155681747522,0.5162155907487711,0.5864403104095272,0.23063597625988747,0.10744956475390134,0.10709950437715664,0.17416407478160997,0.1329994460134001,0.20672079052607797,0.17890052262869904,0.09921544583531951,0.4466632969845793,0.06080334518001738,0.2972285994716572,0.24442163256395338,0.1321419431150761,0.20818461197469681,0.14973281493367466,0.05350835715417196,0.2508378075722817,0.12656864093555042,0.12307349362361439,0.28477425599288375,0.17011236014339642,0.18225696132384597,0.21248391880973938,0.13354893412793606,0.5979431293966253,0.1710189792755548,0.09624560350196379,0.1930432504157807,0.434927448176446,0.21501080942555748,0.17129381675001012,0.2266606546824112,0.15592544227709673,0.18709037197604772,0.22633374409156334,0.2594463704465731,0.25612899753285656,0.31945870916261837,0.3164756789596928,0.20091985662460654,0.19621709778110097,0.10635785096703489,0.27336034460985403,0.3622985419461348,0.262935238010499,0.19020328009769805,0.2654201562061355,0.3209912391734969,0.2350590717788436,0.2081000385143701,0.11002321572857653,0.316634066384616,0.3304038259543766,0.1837039498369936,0.2282691170482549,0.12629192882538764,0.26505463195166856,0.2693027904176577,0.1943273733889517,0.2167659845544561,0.20636049429891268,0.15613557472907783,0.21125806053449342,0.17899615682090353,0.18496114500752595,0.24659932834729056,0.3613764481554734,0.18929419853173252,0.16838645494856197,0.05961267199151648,0.11678228760255911,0.14746344137948397,0.18560447626961704,0.27775019106004695,0.29731057445434167,0.1266006626831496,0.18663860872209834,0.04619875876863993,0.11932903119929301,0.2881632002074452,0.06666971365681616,0.23182031994939573,0.2429856446713965,0.23655442970969887,0.20559265253940306,0.2573431753338787,0.14287769420840188,0.224948460205067,0.17858231533560345,0.11646654166455034,0.12637583593719104
ADANIENT,0.12074634342569368,0.13498537844495215,0.27247059760888764,0.10011530799307582,0.3056043899306887,0.1485889378138065,0.33759683608565577,0.14488359548182503,0.2465673485281099,0.24635773592699686,0.6031094357993632,0.27324699090533305,0.45867427199959593,1.0,0.5526009512297385,0.7885842705152966,0.5538971350954683,0.23073364437274943,0.10469262435251006,0.12799185483050168,0.17715511851508942,0.09311136583717737,0.1542423409004477,0.19765354673011387,0.1203653103427978,0.6509661184632848,0.1495876650264657,0.30296827827410644,0.2220296660203238,0.10105753073301034,0.1648036281758109,0.11973284113724228,0.14347806335227734,0.22338493198809903,0.14825081284429661,0.1681173032336251,0.271097955008137,0.20750334679749174,0.16166003138169305,0.23360039369444838,0.1388433813378476,0.5283861827269511,0.17666719856161628,0.15475462081068722,0.1638748768520281,0.548750334187336,0.2241864584360162,0.1702042770212801,0.29518246464584136,0.12455230477264419,0.2579969226053715,0.26890846811230157,0.28285920495027567,0.3383300849583103,0.42980014352610485,0.37689166525863504,0.2132025751399324,0.18242807295128613,0.09130751236690841,0.20732702876401166,0.3440862878786674,0.27828778228326917,0.21276405009283064,0.27201972094511484,0.35678271578425785,0.27081094513298953,0.18514859424402144,0.0894899788842903,0.3567663477679659,0.29216883537300986,0.10990909401344168,0.23397001999124625,0.2349368720298224,0.2726465180143684,0.2257915080501476,0.2293635026451624,0.2112046578762771,0.19375904893960208,0.15728063273223455,0.21593210433272425,0.1784597714455689,0.17378122035292579,0.1771782953734303,0.29782983751788783,0.22584876958189873,0.29197661140579334,0.0986201810843516,0.09356848738064484,0.16907892671147629,0.13004705031934388,0.25168390472345126,0.36051686433945257,0.2055103081116681,0.19590082685844504,0.05701067820039728,0.12101461927364027,0.28911625665932944,0.0699754805794302,0.23023840367258344,0.24988325437598818,0.27236659368679217,0.21457135733444843,0.21473572780617517,0.15801846930250288,0.20325959003593894,0.14117985556601367,0.19292217028892938,0.1750345404683207
ADANIGREEN,0.1505072086491027,0.12431796970706281,0.23822830751549942,0.12790731567246844,0.22913866901747182,0.06387103523871328,0.2523710518344379,0.1487421605498186,0.23989092548514518,0.2559476121006653,0.47862706610781675,0.264290857832052,0.6517155681747522,0.5526009512297385,1.0,0.5364215176439677,0.6231226906841121,0.2111362316051456,0.060170898344989426,0.09194563025462264,0.14912331418672464,0.11687592892704558,0.20255838176513563,0.1516363401710501,0.11866382721975849,0.4997862712403769,0.12268076107627102,0.27828644319039203,0.22715699727432812,0.13017532708815283,0.17732799573354513,0.1462179390033206,0.05866788738391894,0.22739483040556002,0.1559904835458798,0.14627762137556552,0.2688354028967414,0.15586174488900614,0.14934275784581633,0.19283847220941752,0.12414670205736905,0.7527413226930183,0.1346339493515218,0.07959350982861836,0.1776587810462604,0.510425794453263,0.18295567229419477,0.17356679599753586,0.1607717608553906,0.14224017004484552,0.12439989592411575,0.24525475664426424,0.23630486318971522,0.23311887041032123,0.307019586030504,0.2975063352031685,0.2266122942212925,0.17892983268477003,0.10823465914234819,0.1950263702988172,0.35409925518516583,0.2434307004384534,0.14256556187345493,0.26200144080366683,0.3117994690231749,0.2151206856023227,0.21549426861582097,0.11956007899861623,0.2895430428040684,0.2716549535614822,0.12013166801663859,0.20940896770376052,0.12258805026029923,0.29123954665553875,0.2588955514132299,0.1899459220798862,0.17569889645698633,0.17777041062399473,0.14420684335690784,0.15483696271597927,0.1500787780122777,0.14559250707294424,0.1594004102316515,0.3386422806668852,0.21926302373483034,0.14793629990822965,0.10180660596980635,0.06450573162230509,0.13272712492418431,0.18430330503864034,0.22805264208010587,0.27743872803591113,0.16099892354334402,0.18240417841131903,0.04739199746529324,0.11135254323549608,0.25822769696566256,0.07199020866853073,0.18474014858007168,0.23447854103508287,0.22483559227501398,0.16316102970363142,0.1830314955508021,0.14693201330644237,0.23943710463945675,0.1253351988355937,0.11220390175559079,0.10144666704978247
ADANIPORTS,0.16270083159706486,0.17284877919689506,0.34251518268481124,0.154217728796325,0.42313096369811004,0.18152764826712925,0.432291426759157,0.18242972821009837,0.2881634415514911,0.3328341656639054,0.7109092426641542,0.315601811165524,0.5162155907487711,0.7885842705152966,0.5364215176439677,1.0,0.5455137409578935,0.2558680569763751,0.11152510240590907,0.13369913499004624,0.18336758026904423,0.16071642491998694,0.205937054957299,0.23198219444448748,0.20226704020545846,0.7599939576491284,0.15045152125324449,0.3809715008375986,0.3116368716170103,0.12375386356960819,0.2312687862011005,0.1443817446419536,0.17724143758071625,0.3001976041127428,0.16467649812035076,0.1896632001438799,0.37793974779369854,0.22528554678428012,0.16811475270470685,0.28850216227534276,0.14350488585938792,0.5048887060589193,0.25316219273018187,0.1551558779439726,0.2065271381680252,0.47934033813832083,0.3214453183891715,0.17619483600267885,0.35801378451925797,0.10698283779915926,0.3037454792543828,0.3111465005558887,0.3265617491643566,0.3697740435158874,0.5422135667891942,0.4231190747793354,0.20522393715423895,0.23690471366977517,0.15255088139086634,0.25350461186431794,0.4817788865875979,0.3385145418353453,0.24192772906657903,0.33395416492512503,0.45057682605704197,0.33424062820211636,0.21870086835937375,0.07558350265551453,0.4277435625717531,0.3794648548947353,0.15141037361577916,0.2837451917675516,0.2693731843079535,0.33272248278898736,0.2721971360424053,0.30027276823715693,0.26285379331644826,0.2637109635012313,0.18734739976340337,0.2803621902228472,0.21706124201515437,0.16854586018147089,0.214864362890066,0.40205332036950625,0.2459742752261989,0.316618530731799,0.11645312448724064,0.08978388322900523,0.19986614360383942,0.22225804751043027,0.32386554886067276,0.45935109231715876,0.20537219923039945,0.21729676099716683,0.10905101920793783,0.15944193001614462,0.3812647621870944,0.06797295227492249,0.26804728208084694,0.3114494769295121,0.34048868557857004,0.26066466140032307,0.23356041723250334,0.1611255476624113,0.2747497176565413,0.1732933947181316,0.23813973180998999,0.19193074220084358
ADANIPOWER,0.15854749571095103,0.15687574278286728,0.22136511157687694,0.11633147335938476,0.24279489320488404,0.020606524488182787,0.29578424392137576,0.13145976980571494,0.225223215086067,0.3004849742595765,0.4792802553074089,0.2650897614673327,0.5864403104095272,0.5538971350954683,0.6231226906841121,0.5455137409578935,1.0,0.2435184026260175,0.09313537049857488,0.11330855188906351,0.1626659012294992,0.061902876566441,0.17123540263716383,0.15128112659717025,0.14434676855949974,0.45294406146025623,0.08622372172432469,0.3125543777765732,0.21582821732937052,0.10015312985608894,0.184939534001626,0.12837067684888898,0.08422539251495893,0.22489868368736876,0.13616884349574426,0.13492388763738175,0.28032428123377257,0.11066174939964513,0.1667689973437533,0.19451649338303278,0.11094528843675726,0.6680187108198212,0.12398628553737674,0.090329239420912,0.09913220134096615,0.5417798137285647,0.23166965985247362,0.2127292748318335,0.20648695545425233,0.15533140176074645,0.1917266327540521,0.2380670793732145,0.28165399955780884,0.2851174802256691,0.3438837813977114,0.3253003029813431,0.23030846693199275,0.1645088158888152,0.08987136404195693,0.2612812366410053,0.37075061726247754,0.2531187463273398,0.13938103104595168,0.2684772795537236,0.34858473356511716,0.23204105065859768,0.19227334687058406,0.09661727829202853,0.3281244541884478,0.3326326879259197,0.12078681071112968,0.19608000701466918,0.18198634243582473,0.25514133972341907,0.18621208625293786,0.1990236041592557,0.15859472365952748,0.20154960055562993,0.1423014900009602,0.2215978844416537,0.15872220848794394,0.1597001663584446,0.18694618200433852,0.3155344091461005,0.22341858713938642,0.2307707293550419,0.06698521952754195,0.09253635678104606,0.09933856691456205,0.10945646371716145,0.27181876952028694,0.31351187230013156,0.1325508059356469,0.20783495045802503,0.03550667526703152,0.10968731661202881,0.28411455254283646,0.08609527804274805,0.18045533675444284,0.22893059938394356,0.23687172109239457,0.20235843659468059,0.2274438956487925,0.1094035616697121,0.20379877014282174,0.15268536541492347,0.11694724638243928,0.1593679368070743
AFFLE,0.239792150344079,0.12520202843308625,0.3382767101214381,0.18177565429980333,0.27159708576977554,0.17979681194277847,0.33470069187003704,0.1551930518521505,0.3021098982566859,0.30503252980589074,0.2962551086496747,0.3101180482113937,0.23063597625988747,0.23073364437274943,0.2111362316051456,0.2558680569763751,0.2435184026260175,1.0,0.21996000702292118,0.1320175325614112,0.19713708689563572,0.15805339615511552,0.25206528320352306,0.2879218623475933,0.2711353170555714,0.25575042730362485,0.13848646132496073,0.33366673723350837,0.29361947072182304,0.22573842537137656,0.2686196273372134,0.1695411440743428,0.11286153723195375,0.23161401138741164,0.21226716359963943,0.19682203877614854,0.30567947085187935,0.13869700175843266,0.19213728026711008,0.23641633072053717,0.17494489315940748,0.1926870427392628,0.3322775727118643,0.11874073103891451,0.17496728395118977,0.23116677600315902,0.17951121972699707,0.1909770716329445,0.2069116719076973,0.17270542070112185,0.1845951321381861,0.2676956627120923,0.27476071265600344,0.30171157527807524,0.3102950883323246,0.2914168176545993,0.19763163073905465,0.22361650507385716,0.18436877111753386,0.3204815169413856,0.3842240491275741,0.29787323482296324,0.1686951138297759,0.3039880887662747,0.4016040706403933,0.30406264343216644,0.2223880115470711,0.11141411182731314,0.3095713046660595,0.31909307721885727,0.26912124343469424,0.3302136821646366,0.2019437401482775,0.3695410257350098,0.31350055296272794,0.2505418942290101,0.24950358940103096,0.2504056638300251,0.14613280662735406,0.25744014861256287,0.19893883103705765,0.23963092216740126,0.33049771212629725,0.33852115104450425,0.2667502927978288,0.26269968318056724,0.1801632134885853,0.13824699122407905,0.23263397139924583,0.28569546937773854,0.24480809771610756,0.3419427607845602,0.20298452786521895,0.2693076601975374,0.09622318065257886,0.19371821988241886,0.2434031492860048,0.08232556231721898,0.3264589873063412,0.3369564070804637,0.3017466232477177,0.28979050765418757,0.2766138100486839,0.21027589424879814,0.2981970925866723,0.20744499962268853,0.2353099040248084,0.1950829069211846
AIAENG,0.1529401061179823,0.13077879861636682,0.22599648337595132,0.1421198221715158,0.14218231556947478,0.05950393718096101,0.1645540363715314,0.09499281172163032,0.19687249742452181,0.1174312387491852,0.1015839205980168,0.15536330300840687,0.10744956475390134,0.10469262435251006,0.060170898344989426,0.11152510240590907,0.09313537049857488,0.21996000702292118,1.0,0.05815764072385829,0.1134888768697884,0.07003370522348427,0.15117715200550327,0.16972421140413343,0.10953008605253874,0.059473640028738374,0.0623235627405959,0.1309360230724407,0.15540866846445225,0.1707567043843339,0.17991576469444195,0.14232019194264017,0.12773331053799666,0.13470059233459078,0.11673200321099901,0.18363850137745866,0.1481251172348573,0.09767677810638425,0.06023054925740106,0.15732834677462323,0.15688297241075122,0.0363080021375171,0.17192260518318495,0.06264928562769595,0.11386568940681953,0.06956606920784525,0.11799225556196212,0.15049848892954892,0.1539678114700869,0.1151578477888707,0.09562594048019535,0.11392986731926279,0.152357571274686,0.18050538635905322,0.13954565230813876,0.14372631432356445,0.13278476509253312,0.13324312639503422,0.18832352244891834,0.19756871867560613,0.18051339827662863,0.19197799317988187,0.08206850544170075,0.20311171909599413,0.20290255262320134,0.18518596384601385,0.09783830755646704,0.14815534720878648,0.10465402551683863,0.20626095102582134,0.12553485186726998,0.19212324225150507,0.11221203752317156,0.19911567358789697,0.18662670080153754,0.1519325348595203,0.21945432880186208,0.1761830502369568,0.12015147693102247,0.1114963710490019,0.13885154023479507,0.07779596338195031,0.16141208561565018,0.16241965714468481,0.1591899843039462,0.12780656831535228,0.09843240212519126,0.09345190110518921,0.10601621457279879,0.0925401380343991,0.18537952333657368,0.20285228148684545,0.1253732232918925,0.20851756935422572,0.12176880782283064,0.09491483788414344,0.1896798920401861,0.0703894269413574,0.1582335373425254,0.19336642825804842,0.1388955102889228,0.16303291679204276,0.22855460355177507,0.11976360700832132,0.219152984423023,0.06826290615024808,0.1397607845759429,0.15239262048645158
AJANTPHARM,0.10014411477524802,0.13023653344223513,0.20770569276294212,0.04650537226710518,0.07733592965482214,0.14574376739968983,0.15078851418507125,0.11343743112062034,0.13272441994323983,0.16979671565391616,0.133462269537842,0.09188311474258876,0.10709950437715664,0.12799185483050168,0.09194563025462264,0.13369913499004624,0.11330855188906351,0.1320175325614112,0.05815764072385829,1.0,0.1290673737741606,0.30106274716676357,0.15091308552983507,0.11631713885034733,0.04639430385366644,0.13593760736500934,0.04185820229469717,0.15494839636864743,0.11212356782468659,0.13958110271442134,0.10046601641194745,0.23625309778608916,0.09403341508550779,0.1420356647611583,0.10127448902413216,0.08374559794226236,0.16727530287689046,0.04813464792065836,0.07760069488047898,0.1176246411345277,0.065599113757484,0.08429579087509598,0.14358433542656052,0.09847139914023924,0.19790420680987647,0.14931038721712084,0.07457735366150194,0.13914090454074896,0.0985375386833557,0.10477114000077413,0.07968222996823347,0.13491674882719856,0.20852702716785018,0.13309140503475742,0.13367616255309095,0.1212870541958386,0.1789549535845432,0.14437436771736153,0.11648624842739906,0.08990844827769805,0.11917697851708924,0.08235775135052992,0.09051897261359411,0.15452537273036446,0.10581031639706946,0.1398010690988295,0.08555073174767609,0.09691117686675453,0.12986514141987848,0.16403352745487934,0.18000148596519774,0.11497229304101819,0.12627033867526952,0.10261184374650367,0.12981453681759636,0.11170913541924737,0.048891945249357284,0.13965183873042036,0.10730411612789516,0.10558319353562376,0.08922805940541878,0.11258440087313674,0.1309573497174204,0.1664153951021397,0.18464735576469238,0.1174370294523671,0.10168934443346446,0.11916627964924903,0.17701351147168734,0.21713226457904908,0.13857418483935113,0.12933089950548537,0.11957679368567765,0.12358971569907834,0.05855729083709971,0.05532820416248366,0.17020393463101505,-0.009313379457008891,0.3058818043429075,0.14342651195863454,0.15199985642538522,0.17512443108723383,0.12021321507794715,0.13173405997788984,0.18887805836939175,0.12233971729437786,0.06186574091375196,0.09300022521146929
AKZOINDIA,0.11952130920432771,0.1779890489718922,0.2604428184699317,0.1389445055286404,0.17178326996348972,0.15990576042193297,0.18523455496928584,0.10978598654103847,0.16085908335282578,0.21286632102383565,0.18295671434664032,0.1881324812262506,0.17416407478160997,0.17715511851508942,0.14912331418672464,0.18336758026904423,0.1626659012294992,0.19713708689563572,0.1134888768697884,0.1290673737741606,1.0,0.12797303505911892,0.2383112495955289,0.1380314656840125,0.1536776577047662,0.1913552292828929,0.12327860284375362,0.2209529492135809,0.1432888896013947,0.14933124643195542,0.12573608049954982,0.2224745229430719,0.15071217904187667,0.17730345829599914,0.13012926818191284,0.1835237268755492,0.13643403558792594,0.18380566235357335,0.16643655666928486,0.14061677186706892,0.09864967823669286,0.18329007992951554,0.24311139137644763,0.03184628089639401,0.14942014817488788,0.15572799398048326,0.0484751919907239,0.1322848600947747,0.11417512736028869,0.04181041618946015,0.0852512865915738,0.1503125621055963,0.1758944961788712,0.16137934787404676,0.16801383687549987,0.16139408538780198,0.27379266923440926,0.13252883896040815,0.12116417894070822,0.20436062897880708,0.18669706368655029,0.2117136016544332,0.15056781787828913,0.19484617420227898,0.2057820333759413,0.24426421824075237,0.14115232230495056,0.05887809856182751,0.16986861189465607,0.18903932899439133,0.18782962051348262,0.2422916318756316,0.08564069125754148,0.23760319300743235,0.1783712198078249,0.12221468651074761,0.16106146541537902,0.1429887080693992,0.09604506933450307,0.18293699885950215,0.146685984260012,0.13408768357795342,0.20334377954300725,0.18541053884778552,0.19709034350697405,0.2126292807989799,0.1796332291535828,0.09887518864408208,0.2168621313128595,0.17685633090106112,0.18393306572222623,0.15064220824028335,0.12780799342661509,0.140050833047722,0.1616446660300849,0.11612836394050943,0.14836061926481603,0.08605115582320783,0.20740545810561647,0.21992797329696778,0.18953249951099463,0.2568391276560031,0.14424964107371727,0.15904406683582323,0.1640288124573523,0.13431942572975997,0.14969193410541487,0.15051072036236895
